mode,block,sample,segment,response_ratio
lift_early,4,83,1,1.0012060771365683
lift_early,4,84,1,1.0016018254106174
lift_early,4,85,1,1.0013667394390777
lift_early,4,86,1,1.0014080960529796
lift_early,4,87,1,1.0013459291236086
lift_early,4,88,1,1.0013456981249103
lift_early,4,89,1,1.0008741943123929
lift_early,4,90,1,1.000029398385445
lift_early,4,91,1,0.9993157415064954
lift_early,4,92,1,0.9986227709189263
lift_early,4,93,1,0.9984555001486976
lift_early,4,94,1,0.9989347360525085
lift_early,4,95,1,0.9991593824326696
lift_early,4,96,1,0.9985261461659788
lift_early,4,97,1,0.9978617621531821
lift_early,4,98,1,0.9977339023775363
lift_early,4,99,1,0.9976220873450142
lift_early,4,100,2,0.9976220873450142
lift_early,4,101,2,0.9975406516470794
lift_early,4,102,2,0.9974591917039932
lift_early,4,103,2,0.9973777075165636
lift_early,4,104,2,0.9972961990856177
lift_early,4,105,2,0.9972273840482391
lift_early,4,106,2,0.9972167060571869
lift_early,4,107,2,0.9972793954581846
lift_early,4,108,2,0.9973470369522093
lift_early,4,109,2,0.997412556075801
lift_early,4,110,2,0.9974520438259583
lift_early,4,111,2,0.9974510577912493
lift_early,4,112,2,0.9972852799682302
lift_early,4,113,2,1.0092326222474177
lift_early,4,114,2,1.0244272241870007
lift_early,4,115,2,1.0380992537174272
lift_early,4,116,2,1.0492744559407632
lift_early,4,117,2,1.0516052249566201
lift_early,4,118,2,1.04962184286577
lift_early,4,119,2,1.0358496559578978
lift_early,4,120,2,1.0122600580411103
lift_early,4,121,2,0.9850009571024932
lift_early,4,122,2,0.9560852644371707
lift_early,4,123,2,0.9216452637023047
lift_early,4,124,2,0.8873353860024816
lift_early,4,125,2,0.858339451647199
lift_early,4,126,2,0.8345638842669718
lift_early,4,127,2,0.8111476725370287
lift_early,4,128,2,0.8123854641955611
lift_early,4,129,2,0.82035279871304
lift_early,4,130,2,0.8278416156917704
lift_early,4,131,2,0.8368720719785467
lift_early,4,132,2,0.8481137247680192
lift_early,4,133,2,0.8592462051956639
lift_early,4,134,2,0.8705589958048431
lift_early,4,135,2,0.8801949492338528
lift_early,4,136,2,0.8890429666880973
lift_early,4,137,2,0.8973022672001223
lift_early,4,138,2,0.9041584350217157
lift_early,4,139,2,0.9086466237976527
lift_early,4,140,2,0.9119886461756259
lift_early,4,141,2,0.915061510385442
lift_early,4,142,2,0.9181269342981239
lift_early,4,143,2,0.9214211793642862
lift_early,4,144,2,0.923375593687601
lift_early,4,145,2,0.9211627214234728
lift_early,4,146,2,0.9188713164752711
lift_early,4,147,2,0.916577334059424
lift_early,4,148,2,0.914280778071098
lift_early,4,149,2,0.911981652477967
lift_late,0,0,0,0.0
lift_late,0,1,0,-6.131133062793364e-07
lift_late,0,2,0,-1.5618248280737944e-06
lift_late,0,3,0,-1.984272957831314e-06
lift_late,0,4,0,-2.136040283536269e-06
lift_late,0,5,0,-2.227654556837711e-06
lift_late,0,6,0,-2.9056388693666162e-06
lift_late,0,7,0,-3.0131157726906034e-06
lift_late,0,8,0,-4.037331238656871e-06
lift_late,0,9,0,-5.160271728061985e-06
lift_late,0,10,0,-8.167931643827031e-06
lift_late,0,11,0,-1.0745993230035835e-05
lift_late,0,12,0,-5.9713276199561175e-06
lift_late,0,13,0,2.8383740111071133e-06
lift_late,0,14,0,5.1476633137456965e-06
lift_late,0,15,0,-4.5705694908302625e-06
lift_late,0,16,0,-1.42221512095976e-05
lift_late,0,17,0,-1.6612083023306315e-05
lift_late,0,18,0,-1.3935564243031316e-05
lift_late,0,19,0,-1.4357556051960171e-05
lift_late,0,20,0,0.0013864948257302269
lift_late,0,21,0,0.0003990810584522953
lift_late,0,22,0,0.000599186912763275
lift_late,0,23,0,-0.0009939700925535512
lift_late,0,24,0,-0.0044051156181168635
lift_late,0,25,0,0.0021133155615236008
lift_late,0,26,0,0.0027799901321280255
lift_late,0,27,0,0.004112574424229962
lift_late,0,28,0,0.008034406559250291
lift_late,0,29,0,0.013431240819572287
lift_late,0,30,0,0.01690125883003948
lift_late,0,31,0,0.023414632091277716
lift_late,0,32,0,0.03401542068512491
lift_late,0,33,0,0.03996715568651111
lift_late,0,34,0,0.02451179608158822
lift_late,0,35,0,0.0170159378072075
lift_late,0,36,0,0.014156576095361592
lift_late,0,37,0,-0.006851215946934754
lift_late,0,38,0,-0.02936857805390089
lift_late,0,39,0,-0.003501786828938052
lift_late,0,40,0,-0.004341380450129021
lift_late,0,41,0,-0.0024501702739112494
lift_late,0,42,0,0.004859289342391565
lift_late,0,43,0,0.0022318324866172335
lift_late,0,44,0,0.003295342461996309
lift_late,0,45,0,-0.0008435040908784756
lift_late,0,46,0,-0.001955752450289982
lift_late,0,47,0,-0.0011902899371723414
lift_late,0,48,0,-0.001693889053233484
lift_late,0,49,0,-0.0014697583366180059
lift_late,0,50,1,-0.0014697583366180059
lift_late,0,51,1,-0.0015731546095998268
lift_late,0,52,1,-0.0013010999632903548
lift_late,0,53,1,-0.0019331568421050184
lift_late,0,54,1,-0.001956375093292479
lift_late,0,55,1,-0.002002793046835205
lift_late,0,56,1,-0.0016363358930560762
lift_late,0,57,1,-0.0013696988396730096
lift_late,0,58,1,-0.002442079471289528
lift_late,0,59,1,-0.0017531794671558955
lift_late,0,60,1,-0.00285769639985071
lift_late,0,61,1,-0.003424577176732164
lift_late,0,62,1,-0.00422844214931344
lift_late,0,63,1,-0.003960251445602879
lift_late,0,64,1,-0.004878422801037881
lift_late,0,65,1,-0.00582519725816506
lift_late,0,66,1,-0.006804737237599241
lift_late,0,67,1,-0.007962575040095208
lift_late,0,68,1,-0.006851883414835935
lift_late,0,69,1,-0.006087856698946125
lift_late,0,70,1,-0.0053208225720552975
lift_late,0,71,1,-0.004374943285380206
lift_late,0,72,1,-0.0032988906079558307
lift_late,0,73,1,-0.0006614317702570317
lift_late,0,74,1,0.003814041826573451
lift_late,0,75,1,0.012849349534791416
lift_late,0,76,1,0.025893343139509726
lift_late,0,77,1,0.04838499453071504
lift_late,0,78,1,0.08149055168298608
lift_late,0,79,1,0.126751256185869
lift_late,0,80,1,0.19060280064647983
lift_late,0,81,1,0.27397662361835423
lift_late,0,82,1,0.37745732359016954
lift_late,0,83,1,0.4948318921494908
lift_late,0,84,1,0.6180572968724679
lift_late,0,85,1,0.733162589918861
lift_late,0,86,1,0.831226655211983
lift_late,0,87,1,0.9050083565888443
lift_late,0,88,1,0.9553032136185396
lift_late,0,89,1,0.9833650908405858
lift_late,0,90,1,0.9943131590065152
lift_late,0,91,1,0.9977417787547945
lift_late,0,92,1,0.9992806324320157
lift_late,0,93,1,0.9996033434812811
lift_late,0,94,1,0.9991998211548364
lift_late,0,95,1,0.9997854783477821
lift_late,0,96,1,0.9999270792065119
lift_late,0,97,1,0.9991242378529305
lift_late,0,98,1,0.9989687868944893
lift_late,0,99,1,0.9995998711078791
lift_late,0,100,2,0.9995998711078791
lift_late,0,101,2,0.9994246666540532
lift_late,0,102,2,0.9992494494204105
lift_late,0,103,2,0.9990742194106189
lift_late,0,104,2,0.9988989766283515
lift_late,0,105,2,0.9987237585796009
lift_late,0,106,2,0.9984657352375494
lift_late,0,107,2,0.9983900695889205
lift_late,0,108,2,0.9985818997285
lift_late,0,109,2,0.9987737171655985
lift_late,0,110,2,0.998964553763522
lift_late,0,111,2,0.9991544406933847
lift_late,0,112,2,0.9993678069517316
lift_late,0,113,2,0.9994543895819538
lift_late,0,114,2,0.9994987010147914
lift_late,0,115,2,0.9993948296036229
lift_late,0,116,2,0.9992720567056619
lift_late,0,117,2,0.9990199134556182
lift_late,0,118,2,0.9987030661559567
lift_late,0,119,2,0.9986019035832273
lift_late,0,120,2,0.9986328121177759
lift_late,0,121,2,0.9986676969588136
lift_late,0,122,2,0.9987859372327117
lift_late,0,123,2,0.9991432287692413
lift_late,0,124,2,0.9995005189053292
lift_late,0,125,2,0.9998360300673376
lift_late,0,126,2,1.0001497435261435
lift_late,0,127,2,1.0004634305611173
lift_late,0,128,2,1.001809070485472
lift_late,0,129,2,1.0035892341950097
lift_late,0,130,2,1.0054423525478537
lift_late,0,131,2,1.0068513017683827
lift_late,0,132,2,1.0074389136103143
lift_late,0,133,2,1.0082314882655736
lift_late,0,134,2,1.0094339427128478
lift_late,0,135,2,1.0103776202429935
lift_late,0,136,2,1.0109222949994356
lift_late,0,137,2,1.011157495822556
lift_late,0,138,2,1.0104645897384819
lift_late,0,139,2,1.0085193872326974
lift_late,0,140,2,1.0063299962088332
lift_late,0,141,2,1.0041185788162676
lift_late,0,142,2,1.0019070133344992
lift_late,0,143,2,0.9993361827770433
lift_late,0,144,2,0.9981051458416883
lift_late,0,145,2,0.9966310943722906
lift_late,0,146,2,0.9951536396740591
lift_late,0,147,2,0.9936760876148023
lift_late,0,148,2,0.9921984390889129
lift_late,0,149,2,0.9907206949909346
lift_late,1,0,0,0.0
lift_late,1,1,0,-1.3550963483071655e-06
lift_late,1,2,0,-8.892399759216703e-06
lift_late,1,3,0,-7.773465782289512e-08
lift_late,1,4,0,3.228402856942826e-05
lift_late,1,5,0,7.170491793996127e-05
lift_late,1,6,0,0.0001429504340595874
lift_late,1,7,0,0.0002410823604351136
lift_late,1,8,0,0.00032188401714548
lift_late,1,9,0,0.0004012704761122892
lift_late,1,10,0,0.00049738240241582
lift_late,1,11,0,0.0005773314341998523
lift_late,1,12,0,0.0006068206258895951
lift_late,1,13,0,0.0011622255733664529
lift_late,1,14,0,0.001215565103441608
lift_late,1,15,0,0.0011868885290425694
lift_late,1,16,0,0.0010031593521602827
lift_late,1,17,0,0.0008449615486382988
lift_late,1,18,0,0.0004411072163806684
lift_late,1,19,0,6.401878656017076e-06
lift_late,1,20,0,0.0028488825030937026
lift_late,1,21,0,0.016083451902470423
lift_late,1,22,0,-0.0018872948985287983
lift_late,1,23,0,-0.0056530979791351065
lift_late,1,24,0,-0.02856721432625812
lift_late,1,25,0,-0.04527079713739782
lift_late,1,26,0,0.019151263198841178
lift_late,1,27,0,0.020190961696396396
lift_late,1,28,0,0.008758725760128268
lift_late,1,29,0,0.013514122146550662
lift_late,1,30,0,0.01733530807670428
lift_late,1,31,0,0.020128014393485903
lift_late,1,32,0,0.022795693009071052
lift_late,1,33,0,0.035562808076304915
lift_late,1,34,0,0.02996974336999354
lift_late,1,35,0,0.02300719717026103
lift_late,1,36,0,-0.023291209203491325
lift_late,1,37,0,-0.010732011246411299
lift_late,1,38,0,-0.004352896193299303
lift_late,1,39,0,-0.00767172531730623
lift_late,1,40,0,-0.010116652624150428
lift_late,1,41,0,-0.011325300415250107
lift_late,1,42,0,-0.012100018640104392
lift_late,1,43,0,-0.012591568397460645
lift_late,1,44,0,-0.012974181887969324
lift_late,1,45,0,-0.013264458149285903
lift_late,1,46,0,-0.013540424970570404
lift_late,1,47,0,-0.013908500169216584
lift_late,1,48,0,-0.014443139157236167
lift_late,1,49,0,-0.01451675952616374
lift_late,1,50,1,-0.01451675952616374
lift_late,1,51,1,-0.015007529303199615
lift_late,1,52,1,-0.015258071342994324
lift_late,1,53,1,-0.015243940508905764
lift_late,1,54,1,-0.01501758110394158
lift_late,1,55,1,-0.014505494781295524
lift_late,1,56,1,-0.014929314557719321
lift_late,1,57,1,-0.01552514050717633
lift_late,1,58,1,-0.015439250902511139
lift_late,1,59,1,-0.014762104442351253
lift_late,1,60,1,-0.014304637725831711
lift_late,1,61,1,-0.013814571405647133
lift_late,1,62,1,-0.013531077073890651
lift_late,1,63,1,-0.006494821402904542
lift_late,1,64,1,-0.00494955034477359
lift_late,1,65,1,-0.01369062399101383
lift_late,1,66,1,-0.01577267503969303
lift_late,1,67,1,0.004717907287148049
lift_late,1,68,1,0.015311406035311134
lift_late,1,69,1,0.01842130520468576
lift_late,1,70,1,0.019094614061186673
lift_late,1,71,1,0.023908908146020535
lift_late,1,72,1,0.025583941300030517
lift_late,1,73,1,0.0265499742745967
lift_late,1,74,1,0.02758532536044755
lift_late,1,75,1,0.029448331766984723
lift_late,1,76,1,0.03349529987597661
lift_late,1,77,1,0.04129059170221424
lift_late,1,78,1,0.05473604357363456
lift_late,1,79,1,0.08280460412690122
lift_late,1,80,1,0.13182840532501525
lift_late,1,81,1,0.1961236019494305
lift_late,1,82,1,0.278511472244454
lift_late,1,83,1,0.3871641819177661
lift_late,1,84,1,0.5144436290132187
lift_late,1,85,1,0.6417094746882136
lift_late,1,86,1,0.7552328580617308
lift_late,1,87,1,0.8499312163118575
lift_late,1,88,1,0.9212748271315775
lift_late,1,89,1,0.9655204118567919
lift_late,1,90,1,0.9899729653025936
lift_late,1,91,1,0.9966359704285432
lift_late,1,92,1,0.9996186821241823
lift_late,1,93,1,0.9999627089043179
lift_late,1,94,1,0.9999314873585177
lift_late,1,95,1,1.0001030593647757
lift_late,1,96,1,0.9998553612709645
lift_late,1,97,1,0.9996378785891921
lift_late,1,98,1,0.999668164544134
lift_late,1,99,1,1.0000885675542246
lift_late,1,100,2,1.0000885675542246
lift_late,1,101,2,1.0001139909315113
lift_late,1,102,2,1.000139402606432
lift_late,1,103,2,1.000164802579826
lift_late,1,104,2,1.0001901908525321
lift_late,1,105,2,1.0002152561405306
lift_late,1,106,2,1.0002530004415606
lift_late,1,107,2,1.0003270895710483
lift_late,1,108,2,1.0004087359555454
lift_late,1,109,2,1.000490372985343
lift_late,1,110,2,1.000571792120896
lift_late,1,111,2,1.0006512261951366
lift_late,1,112,2,1.000721524238563
lift_late,1,113,2,1.0008706322102316
lift_late,1,114,2,1.0010460141322959
lift_late,1,115,2,1.0005875689479407
lift_late,1,116,2,0.9986261756812153
lift_late,1,117,2,0.9966341130862757
lift_late,1,118,2,0.9946265978735966
lift_late,1,119,2,0.9926408794562623
lift_late,1,120,2,0.9909809474489365
lift_late,1,121,2,0.9897901145660897
lift_late,1,122,2,0.9885801730896899
lift_late,1,123,2,0.9872938458360627
lift_late,1,124,2,0.9860074923018586
lift_late,1,125,2,0.986709352136105
lift_late,1,126,2,0.9893994555456
lift_late,1,127,2,0.9920895494074468
lift_late,1,128,2,0.996372374952505
lift_late,1,129,2,1.0011073950387568
lift_late,1,130,2,1.003985962491508
lift_late,1,131,2,1.0051723339982066
lift_late,1,132,2,1.0056011646708518
lift_late,1,133,2,1.0053866419490936
lift_late,1,134,2,1.003885428679148
lift_late,1,135,2,1.0026434680106424
lift_late,1,136,2,1.001278496811503
lift_late,1,137,2,1.0001475852673871
lift_late,1,138,2,0.9997187536016893
lift_late,1,139,2,0.9990966401772673
lift_late,1,140,2,0.9982951056363908
lift_late,1,141,2,0.9974547544021662
lift_late,1,142,2,0.9966144010352694
lift_late,1,143,2,0.9958338357140141
lift_late,1,144,2,0.995070779340598
lift_late,1,145,2,0.9942907266334462
lift_late,1,146,2,0.9934921894576703
lift_late,1,147,2,0.992693538108429
lift_late,1,148,2,0.9918947731276718
lift_late,1,149,2,0.9910958950575254
lift_late,2,0,0,0.0
lift_late,2,1,0,-2.2917789508865735e-05
lift_late,2,2,0,3.0208895029806863e-05
lift_late,2,3,0,-7.334537067715871e-05
lift_late,2,4,0,2.2552449798903554e-05
lift_late,2,5,0,-9.259910931025282e-05
lift_late,2,6,0,3.881145338401038e-06
lift_late,2,7,0,8.960898822059821e-05
lift_late,2,8,0,1.2487206523979788e-05
lift_late,2,9,0,-4.25253319790406e-05
lift_late,2,10,0,-6.140964495223099e-05
lift_late,2,11,0,-2.7723339801653966e-05
lift_late,2,12,0,-0.00012366298503883912
lift_late,2,13,0,-2.5786204699027582e-05
lift_late,2,14,0,0.00011619946679123223
lift_late,2,15,0,5.737703814794455e-05
lift_late,2,16,0,0.0001393025915976106
lift_late,2,17,0,-8.306627160441026e-05
lift_late,2,18,0,7.169905280902463e-06
lift_late,2,19,0,-0.00016939896923524517
lift_late,2,20,0,0.0005652247212609185
lift_late,2,21,0,0.002507193611048462
lift_late,2,22,0,9.774119072998313e-05
lift_late,2,23,0,0.00020626274535754445
lift_late,2,24,0,-0.008825694356538138
lift_late,2,25,0,-0.009397153531056074
lift_late,2,26,0,-0.005528019012454143
lift_late,2,27,0,-0.0016263544017358269
lift_late,2,28,0,0.0028231143004528356
lift_late,2,29,0,0.009324226252063503
lift_late,2,30,0,0.011201397434716825
lift_late,2,31,0,0.012597870552312311
lift_late,2,32,0,0.012470137541633
lift_late,2,33,0,0.008029130828556141
lift_late,2,34,0,0.011118082572934562
lift_late,2,35,0,0.01154649585916453
lift_late,2,36,0,-0.01914754840390496
lift_late,2,37,0,-0.046274071083234364
lift_late,2,38,0,-0.03202836736314779
lift_late,2,39,0,-0.029697698911671174
lift_late,2,40,0,-0.03077534914394652
lift_late,2,41,0,-0.031254148033903424
lift_late,2,42,0,-0.03195490847417332
lift_late,2,43,0,-0.030924890285302094
lift_late,2,44,0,-0.029780775863265514
lift_late,2,45,0,-0.030345600642037254
lift_late,2,46,0,-0.03072166324439721
lift_late,2,47,0,-0.030875450842105
lift_late,2,48,0,-0.030942617830700028
lift_late,2,49,0,-0.031524144200108566
lift_late,2,50,1,-0.031524144200108566
lift_late,2,51,1,-0.03128579942424457
lift_late,2,52,1,-0.031056314972070415
lift_late,2,53,1,-0.030882596192415863
lift_late,2,54,1,-0.031008183460039283
lift_late,2,55,1,-0.031217648792458735
lift_late,2,56,1,-0.03192090499656877
lift_late,2,57,1,-0.031901842178694094
lift_late,2,58,1,-0.0315011024470773
lift_late,2,59,1,-0.030899944996271606
lift_late,2,60,1,-0.030686282457454892
lift_late,2,61,1,-0.030155451638299902
lift_late,2,62,1,-0.029088138633075935
lift_late,2,63,1,-0.025207721400575398
lift_late,2,64,1,-0.022809111329948256
lift_late,2,65,1,-0.02053028561174546
lift_late,2,66,1,-0.018854632466594568
lift_late,2,67,1,-0.01595447852095101
lift_late,2,68,1,-0.01361412937082176
lift_late,2,69,1,-0.010244886183600145
lift_late,2,70,1,-0.007291730442332254
lift_late,2,71,1,-0.005778415307368337
lift_late,2,72,1,-0.0034740932304391744
lift_late,2,73,1,-0.0010917639576139627
lift_late,2,74,1,0.0028356689957390623
lift_late,2,75,1,0.010316288710419027
lift_late,2,76,1,0.023533460286008497
lift_late,2,77,1,0.046159315796272145
lift_late,2,78,1,0.0798117393651915
lift_late,2,79,1,0.1264424049169825
lift_late,2,80,1,0.1887780100952052
lift_late,2,81,1,0.2684804780574493
lift_late,2,82,1,0.3670189157674306
lift_late,2,83,1,0.4804432636343933
lift_late,2,84,1,0.597192329492863
lift_late,2,85,1,0.713131668806426
lift_late,2,86,1,0.8154316239297886
lift_late,2,87,1,0.8944983725762596
lift_late,2,88,1,0.9495415863617569
lift_late,2,89,1,0.9801092927191174
lift_late,2,90,1,0.9928009330902542
lift_late,2,91,1,0.9970802955679017
lift_late,2,92,1,0.9990754922508795
lift_late,2,93,1,0.9990249834901137
lift_late,2,94,1,0.9989218141571071
lift_late,2,95,1,0.9990344370213498
lift_late,2,96,1,0.9991323660071098
lift_late,2,97,1,0.9988687962149876
lift_late,2,98,1,0.998651636915396
lift_late,2,99,1,0.9984798529766307
lift_late,2,100,2,0.9984798529766307
lift_late,2,101,2,0.9985343021104428
lift_late,2,102,2,0.9985887248090796
lift_late,2,103,2,0.9986431210416721
lift_late,2,104,2,0.9986974907773897
lift_late,2,105,2,0.9987528372345008
lift_late,2,106,2,0.9987625294349267
lift_late,2,107,2,0.9987181262368914
lift_late,2,108,2,0.9986721903655164
lift_late,2,109,2,0.9986261952735597
lift_late,2,110,2,0.9985767922150736
lift_late,2,111,2,0.9985110862204006
lift_late,2,112,2,0.9984225267291665
lift_late,2,113,2,0.9984773369502188
lift_late,2,114,2,0.998579909780177
lift_late,2,115,2,0.9986781886412052
lift_late,2,116,2,0.9987665018901214
lift_late,2,117,2,0.9988193278701533
lift_late,2,118,2,0.9988543577170049
lift_late,2,119,2,0.9989346430254032
lift_late,2,120,2,0.9991237188715777
lift_late,2,121,2,0.9994352180632174
lift_late,2,122,2,0.9997988214395276
lift_late,2,123,2,1.000344941051677
lift_late,2,124,2,1.0008909856033255
lift_late,2,125,2,1.0013056518895358
lift_late,2,126,2,1.0015889558445308
lift_late,2,127,2,1.0018722056565437
lift_late,2,128,2,1.0022299983028617
lift_late,2,129,2,1.0026090801477563
lift_late,2,130,2,1.003172401700825
lift_late,2,131,2,1.0034671788190255
lift_late,2,132,2,1.0031096038254135
lift_late,2,133,2,1.0033808311718067
lift_late,2,134,2,1.0049097264954592
lift_late,2,135,2,1.0063055178813298
lift_late,2,136,2,1.0076441652313193
lift_late,2,137,2,1.008363906458204
lift_late,2,138,2,1.0072273431670256
lift_late,2,139,2,1.0059220688722432
lift_late,2,140,2,1.0044351460226177
lift_late,2,141,2,1.002908679150272
lift_late,2,142,2,1.0013829966383672
lift_late,2,143,2,1.0000753544268053
lift_late,2,144,2,0.9994950619151792
lift_late,2,145,2,0.9978583394055263
lift_late,2,146,2,0.9962144962681081
lift_late,2,147,2,0.9945706269673917
lift_late,2,148,2,0.9929267320330913
lift_late,2,149,2,0.991282811994956
lift_late,3,0,0,-0.007942025768121006
lift_late,3,1,0,-0.007928396901589673
lift_late,3,2,0,-0.00789312466272067
lift_late,3,3,0,-0.0077610623690411345
lift_late,3,4,0,-0.007584720333161571
lift_late,3,5,0,-0.007374458276973806
lift_late,3,6,0,-0.0070606162465685325
lift_late,3,7,0,-0.006727684728265389
lift_late,3,8,0,-0.006324114369339408
lift_late,3,9,0,-0.005853618261938782
lift_late,3,10,0,-0.005353086017351895
lift_late,3,11,0,-0.004782254478789928
lift_late,3,12,0,-0.004147031152941271
lift_late,3,13,0,-0.0031200448270468618
lift_late,3,14,0,-0.0024238908861396982
lift_late,3,15,0,-0.001937485373304748
lift_late,3,16,0,-0.0015698472892084925
lift_late,3,17,0,-0.0012054469122776646
lift_late,3,18,0,-0.0008305405341131358
lift_late,3,19,0,-0.0005572169426054583
lift_late,3,20,0,0.006536667495202213
lift_late,3,21,0,0.00015540647836906557
lift_late,3,22,0,-0.008154553901675188
lift_late,3,23,0,-0.01672660838521565
lift_late,3,24,0,-0.03729781333893066
lift_late,3,25,0,-0.03890648063299669
lift_late,3,26,0,0.015804838345594204
lift_late,3,27,0,0.030202790173408156
lift_late,3,28,0,0.013243165473350348
lift_late,3,29,0,0.011968993955342408
lift_late,3,30,0,0.016742341546344713
lift_late,3,31,0,0.008956621928863677
lift_late,3,32,0,0.017245985026575983
lift_late,3,33,0,0.0033486962843614844
lift_late,3,34,0,0.0058888743131289755
lift_late,3,35,0,0.01598205647971639
lift_late,3,36,0,-0.021208143408823186
lift_late,3,37,0,0.020587136994831966
lift_late,3,38,0,0.022248413171989324
lift_late,3,39,0,0.02370181931689766
lift_late,3,40,0,0.02145058410541997
lift_late,3,41,0,0.019751526925414452
lift_late,3,42,0,0.019278129506049905
lift_late,3,43,0,0.01931178017933106
lift_late,3,44,0,0.019844469072637094
lift_late,3,45,0,0.02000569187628492
lift_late,3,46,0,0.020208782566893475
lift_late,3,47,0,0.020589272642439888
lift_late,3,48,0,0.020143906606352298
lift_late,3,49,0,0.021093033803166492
lift_late,3,50,1,0.021093033803166492
lift_late,3,51,1,0.02066683303798005
lift_late,3,52,1,0.020350350166852892
lift_late,3,53,1,0.020671436065400027
lift_late,3,54,1,0.02079423410154692
lift_late,3,55,1,0.020743994576611777
lift_late,3,56,1,0.020682975317783486
lift_late,3,57,1,0.02071585630013638
lift_late,3,58,1,0.021070738129341415
lift_late,3,59,1,0.021539951149506183
lift_late,3,60,1,0.02153496722405102
lift_late,3,61,1,0.02143789705865351
lift_late,3,62,1,0.021241035438308326
lift_late,3,63,1,0.018076591590332498
lift_late,3,64,1,0.018973891340974082
lift_late,3,65,1,0.025646135224418446
lift_late,3,66,1,0.021884084555853462
lift_late,3,67,1,0.01936292104486076
lift_late,3,68,1,0.015663871788451515
lift_late,3,69,1,0.012227988910350762
lift_late,3,70,1,0.010107375594912678
lift_late,3,71,1,0.008670381715060458
lift_late,3,72,1,0.0041220790511002055
lift_late,3,73,1,0.004715359678648459
lift_late,3,74,1,0.007987123742915483
lift_late,3,75,1,0.014352257090614698
lift_late,3,76,1,0.026257575763654784
lift_late,3,77,1,0.04598753733887001
lift_late,3,78,1,0.07600801142656134
lift_late,3,79,1,0.11912266533509934
lift_late,3,80,1,0.1758609776783215
lift_late,3,81,1,0.24685450428940947
lift_late,3,82,1,0.3314883176649255
lift_late,3,83,1,0.42904997613591284
lift_late,3,84,1,0.5386474772422662
lift_late,3,85,1,0.6521111347524406
lift_late,3,86,1,0.7649024822368041
lift_late,3,87,1,0.8554206118971545
lift_late,3,88,1,0.9239742934348238
lift_late,3,89,1,0.9653013805499797
lift_late,3,90,1,0.9834091227466898
lift_late,3,91,1,0.99039729427408
lift_late,3,92,1,0.9905665917328966
lift_late,3,93,1,0.9949477221603252
lift_late,3,94,1,0.9916084151576606
lift_late,3,95,1,0.9946523316223957
lift_late,3,96,1,0.9921182035672141
lift_late,3,97,1,0.9941586270001572
lift_late,3,98,1,0.9937829695036462
lift_late,3,99,1,0.99307933670572
lift_late,3,100,2,0.99307933670572
lift_late,3,101,2,0.9938734298289228
lift_late,3,102,2,0.9946674925691875
lift_late,3,103,2,0.9954615241193929
lift_late,3,104,2,0.9962555236725174
lift_late,3,105,2,0.9970414503996784
lift_late,3,106,2,0.9977444225574712
lift_late,3,107,2,0.9976682343974215
lift_late,3,108,2,0.997483250687529
lift_late,3,109,2,0.9972981982543562
lift_late,3,110,2,0.997131442559982
lift_late,3,111,2,0.9970321199341056
lift_late,3,112,2,0.9968849830330343
lift_late,3,113,2,0.9969602416093287
lift_late,3,114,2,0.9971096053865178
lift_late,3,115,2,0.9953308226868747
lift_late,3,116,2,0.9890225882328129
lift_late,3,117,2,0.9816106740784
lift_late,3,118,2,0.9736461817724643
lift_late,3,119,2,0.9654661918150608
lift_late,3,120,2,0.9561466201081626
lift_late,3,121,2,0.9453107529470252
lift_late,3,122,2,0.934696799288372
lift_late,3,123,2,0.9248383567219619
lift_late,3,124,2,0.9149794392976213
lift_late,3,125,2,0.912708019426313
lift_late,3,126,2,0.9180237126769958
lift_late,3,127,2,0.9233386219558125
lift_late,3,128,2,0.9298529008957167
lift_late,3,129,2,0.93670735826333
lift_late,3,130,2,0.9430645535043348
lift_late,3,131,2,0.9485907326569664
lift_late,3,132,2,0.953282648457852
lift_late,3,133,2,0.9579725316967337
lift_late,3,134,2,0.9626609301755913
lift_late,3,135,2,0.9634220500223485
lift_late,3,136,2,0.9623857540350079
lift_late,3,137,2,0.9611556418904886
lift_late,3,138,2,0.9593438799684928
lift_late,3,139,2,0.9575598375887213
lift_late,3,140,2,0.9566362456862486
lift_late,3,141,2,0.9559262290417284
lift_late,3,142,2,0.9552153071663744
lift_late,3,143,2,0.9544659036032427
lift_late,3,144,2,0.9540764269587214
lift_late,3,145,2,0.9530582649156325
lift_late,3,146,2,0.9520052971954839
lift_late,3,147,2,0.9509525646364397
lift_late,3,148,2,0.9499000672272754
lift_late,3,149,2,0.9488478049566739
lift_late,4,0,0,0.0
lift_late,4,1,0,-2.6121616140327014e-06
lift_late,4,2,0,-6.620821847889846e-06
lift_late,4,3,0,-8.387891669178436e-06
lift_late,4,4,0,-9.896524401541332e-06
lift_late,4,5,0,-1.1126751448135064e-05
lift_late,4,6,0,-1.0954237319901986e-05
lift_late,4,7,0,-1.560939946855025e-05
lift_late,4,8,0,-1.8367774170252473e-05
lift_late,4,9,0,-2.433413035115451e-05
lift_late,4,10,0,-3.154167409762044e-05
lift_late,4,11,0,-3.912479995739164e-05
lift_late,4,12,0,-3.4414757763198875e-05
lift_late,4,13,0,1.0343758363515408e-05
lift_late,4,14,0,2.5840972946619223e-05
lift_late,4,15,0,6.116058331287355e-06
