dataset,episode_index,grasp_progress,tilt_deg
insert_jc_fix_3,30,0.6,1.964136740156711
insert_jc_fix_3,30,0.61,1.7957552486690709
insert_jc_fix_3,30,0.62,1.724145224280518
insert_jc_fix_3,30,0.63,1.6510735592778958
insert_jc_fix_3,30,0.64,1.5604810187030487
insert_jc_fix_3,30,0.65,1.528883551672008
insert_jc_fix_3,30,0.66,1.5120064752944957
insert_jc_fix_3,30,0.67,1.486874427824908
insert_jc_fix_3,30,0.68,1.4287856533432717
insert_jc_fix_3,30,0.6900000000000001,1.2851810606237917
insert_jc_fix_3,30,0.7000000000000001,1.2028225956474918
insert_jc_fix_3,30,0.71,1.1907126309736513
insert_jc_fix_3,30,0.72,1.1869841764773768
insert_jc_fix_3,30,0.73,1.185002857046923
insert_jc_fix_3,30,0.74,1.1728573439997978
insert_jc_fix_3,30,0.75,1.1540456726662096
insert_jc_fix_3,30,0.76,1.1525282296455288
insert_jc_fix_3,30,0.77,1.1525246412030807
insert_jc_fix_3,30,0.78,1.1524005215339346
insert_jc_fix_3,30,0.79,1.1523439984853179
insert_jc_fix_3,30,0.8,1.1522879779939417
insert_jc_fix_3,30,0.81,1.1522314919944128
insert_jc_fix_3,30,0.8200000000000001,1.1521833677039413
insert_jc_fix_3,30,0.8300000000000001,1.1518912137856767
insert_jc_fix_3,30,0.84,1.1519133359752305
insert_jc_fix_3,30,0.85,1.1519044888129684
insert_jc_fix_3,30,0.86,1.151493676273338
insert_jc_fix_3,30,0.87,1.1514394718217131
insert_jc_fix_3,30,0.88,1.1515540999002103
insert_jc_fix_3,30,0.89,1.1516127644957292
insert_jc_fix_3,30,0.9,1.1511249348210904
insert_jc_fix_3,30,0.91,1.1508150236338828
insert_jc_fix_3,30,0.92,1.1508748587560877
insert_jc_fix_3,30,0.93,1.1508762849027263
insert_jc_fix_3,30,0.9400000000000001,1.1509419836544885
insert_jc_fix_3,30,0.9500000000000001,1.150919121825256
insert_jc_fix_3,30,0.96,1.150966768048857
insert_jc_fix_3,30,0.97,1.15697789177855
insert_jc_fix_3,30,0.98,1.1573016694422116
insert_jc_fix_3,30,0.99,1.1558435237743223
insert_jc_fix_3,30,1.0,1.151466979392533
insert_jc_fix_3,31,0.0,1.5338269564785787
insert_jc_fix_3,31,0.01,1.5798139366531203
insert_jc_fix_3,31,0.02,1.5882887959930707
insert_jc_fix_3,31,0.03,1.5880013516588385
insert_jc_fix_3,31,0.04,1.5809812436302002
insert_jc_fix_3,31,0.05,1.5470170523006617
insert_jc_fix_3,31,0.06,1.3282486969706575
insert_jc_fix_3,31,0.07,1.126919186125452
insert_jc_fix_3,31,0.08,1.2620046153997866
insert_jc_fix_3,31,0.09,1.7158369680793304
insert_jc_fix_3,31,0.1,3.5681811944732065
insert_jc_fix_3,31,0.11,4.561344288076904
insert_jc_fix_3,31,0.12,5.0833950825414815
insert_jc_fix_3,31,0.13,5.008018131209968
insert_jc_fix_3,31,0.14,4.956211913412064
insert_jc_fix_3,31,0.15,5.168676579666904
insert_jc_fix_3,31,0.16,5.080345087837067
insert_jc_fix_3,31,0.17,5.236575958826251
insert_jc_fix_3,31,0.18,5.555541581699152
insert_jc_fix_3,31,0.19,6.034805371858337
insert_jc_fix_3,31,0.2,6.494357857551407
insert_jc_fix_3,31,0.21,6.767891850410629
insert_jc_fix_3,31,0.22,7.082532141199055
insert_jc_fix_3,31,0.23,6.974353783058826
insert_jc_fix_3,31,0.24,6.317185270804204
insert_jc_fix_3,31,0.25,5.166899822557692
insert_jc_fix_3,31,0.26,4.4144459549700255
insert_jc_fix_3,31,0.27,4.217308792379666
insert_jc_fix_3,31,0.28,4.443778163491707
insert_jc_fix_3,31,0.29,4.8117455879717195
insert_jc_fix_3,31,0.3,4.796942945294438
insert_jc_fix_3,31,0.31,4.5590272304212505
insert_jc_fix_3,31,0.32,4.176198811269974
insert_jc_fix_3,31,0.33,4.039459778214118
insert_jc_fix_3,31,0.34,4.10036022522218
insert_jc_fix_3,31,0.35000000000000003,4.196649132046088
insert_jc_fix_3,31,0.36,4.2594910184367025
insert_jc_fix_3,31,0.37,4.323580999720495
insert_jc_fix_3,31,0.38,4.316869116974794
insert_jc_fix_3,31,0.39,4.21616736342973
insert_jc_fix_3,31,0.4,4.0064026098761865
insert_jc_fix_3,31,0.41000000000000003,3.8798601938944746
insert_jc_fix_3,31,0.42,3.8541191282869667
insert_jc_fix_3,31,0.43,3.797994708436151
insert_jc_fix_3,31,0.44,3.764824553117108
insert_jc_fix_3,31,0.45,3.759557798612597
insert_jc_fix_3,31,0.46,3.76534724182712
insert_jc_fix_3,31,0.47000000000000003,3.784069918992898
insert_jc_fix_3,31,0.48,3.7992087797176937
insert_jc_fix_3,31,0.49,3.7382828745872207
insert_jc_fix_3,31,0.5,3.705046287233316
insert_jc_fix_3,31,0.51,3.6816781018413525
insert_jc_fix_3,31,0.52,3.608011259219384
insert_jc_fix_3,31,0.53,3.5586687818644074
insert_jc_fix_3,31,0.54,3.5445663156036074
insert_jc_fix_3,31,0.55,3.5247110779758604
insert_jc_fix_3,31,0.56,3.4619416817737445
insert_jc_fix_3,31,0.5700000000000001,3.3899325249074987
insert_jc_fix_3,31,0.58,3.386806501328969
insert_jc_fix_3,31,0.59,3.4379068436554765
insert_jc_fix_3,31,0.6,3.560596594438504
insert_jc_fix_3,31,0.61,3.57299955331929
insert_jc_fix_3,31,0.62,3.5706059832301524
insert_jc_fix_3,31,0.63,3.562766084642095
insert_jc_fix_3,31,0.64,3.563433847084835
insert_jc_fix_3,31,0.65,3.563738804687956
insert_jc_fix_3,31,0.66,3.5653387442052975
insert_jc_fix_3,31,0.67,3.5670512507906804
insert_jc_fix_3,31,0.68,3.5673000598454627
insert_jc_fix_3,31,0.6900000000000001,3.5671061763642644
insert_jc_fix_3,31,0.7000000000000001,3.5671498489182953
insert_jc_fix_3,31,0.71,3.567285387775446
insert_jc_fix_3,31,0.72,3.5690867578603394
insert_jc_fix_3,31,0.73,3.5693665213892425
insert_jc_fix_3,31,0.74,3.569436193337638
insert_jc_fix_3,31,0.75,3.5693614599997727
insert_jc_fix_3,31,0.76,3.569890450876148
insert_jc_fix_3,31,0.77,3.571735970737624
insert_jc_fix_3,31,0.78,3.573896573688435
insert_jc_fix_3,31,0.79,3.5739031449615
insert_jc_fix_3,31,0.8,3.5744400658710687
insert_jc_fix_3,31,0.81,3.5745332683001805
insert_jc_fix_3,31,0.8200000000000001,3.574362635243063
insert_jc_fix_3,31,0.8300000000000001,3.573916523639431
insert_jc_fix_3,31,0.84,3.5738671753838753
insert_jc_fix_3,31,0.85,3.575591627857595
insert_jc_fix_3,31,0.86,3.567939787784747
insert_jc_fix_3,31,0.87,3.5572998124483077
insert_jc_fix_3,31,0.88,3.5429331114060822
insert_jc_fix_3,31,0.89,3.53840021071059
insert_jc_fix_3,31,0.9,3.53732643086647
insert_jc_fix_3,31,0.91,3.537220211895024
insert_jc_fix_3,31,0.92,3.5354414945810744
insert_jc_fix_3,31,0.93,3.5125273399755366
insert_jc_fix_3,31,0.9400000000000001,3.4722982690760964
insert_jc_fix_3,31,0.9500000000000001,3.469695785135594
insert_jc_fix_3,31,0.96,3.4685910448772805
insert_jc_fix_3,31,0.97,3.4803922542781143
insert_jc_fix_3,31,0.98,3.478457674642174
insert_jc_fix_3,31,0.99,3.4699709133541448
insert_jc_fix_3,31,1.0,3.4687754681611986
insert_jc_fix_3,32,0.0,0.43439498195753373
insert_jc_fix_3,32,0.01,0.4284969895763842
insert_jc_fix_3,32,0.02,0.4159012900881308
insert_jc_fix_3,32,0.03,0.41068279074078046
insert_jc_fix_3,32,0.04,0.4718449462601214
insert_jc_fix_3,32,0.05,0.5463613976755761
insert_jc_fix_3,32,0.06,0.5620263783362228
insert_jc_fix_3,32,0.07,0.7017007422081563
insert_jc_fix_3,32,0.08,0.7387381726654134
insert_jc_fix_3,32,0.09,0.7735853631971894
insert_jc_fix_3,32,0.1,0.9968979732556036
insert_jc_fix_3,32,0.11,1.4924802553142853
insert_jc_fix_3,32,0.12,1.6754007333852419
insert_jc_fix_3,32,0.13,1.4615156623702537
insert_jc_fix_3,32,0.14,1.234368064012748
insert_jc_fix_3,32,0.15,1.0676361271028938
insert_jc_fix_3,32,0.16,1.0834826863577895
insert_jc_fix_3,32,0.17,2.6653369499585016
insert_jc_fix_3,32,0.18,4.273734503298617
insert_jc_fix_3,32,0.19,4.506986283066837
insert_jc_fix_3,32,0.2,4.495518439274976
insert_jc_fix_3,32,0.21,4.87982750769322
insert_jc_fix_3,32,0.22,4.814998278629799
insert_jc_fix_3,32,0.23,4.698843415054006
insert_jc_fix_3,32,0.24,4.249774053529715
insert_jc_fix_3,32,0.25,3.4536612345699598
insert_jc_fix_3,32,0.26,2.092015160661849
insert_jc_fix_3,32,0.27,1.4499669522421876
insert_jc_fix_3,32,0.28,1.3882274990037096
insert_jc_fix_3,32,0.29,1.846093203664332
insert_jc_fix_3,32,0.3,1.9786793470403947
insert_jc_fix_3,32,0.31,1.8622051070949561
insert_jc_fix_3,32,0.32,2.112531906491263
insert_jc_fix_3,32,0.33,1.90861851822619
insert_jc_fix_3,32,0.34,1.7640351389911078
insert_jc_fix_3,32,0.35000000000000003,1.9435664163629536
insert_jc_fix_3,32,0.36,2.095814423537158
insert_jc_fix_3,32,0.37,2.170031064691292
insert_jc_fix_3,32,0.38,2.2172696714979856
insert_jc_fix_3,32,0.39,2.287936992605805
insert_jc_fix_3,32,0.4,2.4122406571921764
insert_jc_fix_3,32,0.41000000000000003,2.3819168294554345
insert_jc_fix_3,32,0.42,2.4656234411485674
insert_jc_fix_3,32,0.43,2.37892694222959
insert_jc_fix_3,32,0.44,2.26673416065903
insert_jc_fix_3,32,0.45,2.2914808167438903
insert_jc_fix_3,32,0.46,2.453913064644564
insert_jc_fix_3,32,0.47000000000000003,2.5190594124667767
insert_jc_fix_3,32,0.48,2.6655653046812677
insert_jc_fix_3,32,0.49,2.6303508809826357
insert_jc_fix_3,32,0.5,2.707123378962281
insert_jc_fix_3,32,0.51,2.670870895321381
insert_jc_fix_3,32,0.52,2.66446262091913
insert_jc_fix_3,32,0.53,2.652089788166077
insert_jc_fix_3,32,0.54,2.8105160860423486
insert_jc_fix_3,32,0.55,2.8174267276125113
insert_jc_fix_3,32,0.56,2.7609675737307926
insert_jc_fix_3,32,0.5700000000000001,2.7467387170807065
insert_jc_fix_3,32,0.58,2.7472938025186657
insert_jc_fix_3,32,0.59,2.7509183780993522
insert_jc_fix_3,32,0.6,2.7836054213957153
insert_jc_fix_3,32,0.61,2.8411405656395075
insert_jc_fix_3,32,0.62,2.8883236349199293
insert_jc_fix_3,32,0.63,2.8880637492811543
insert_jc_fix_3,32,0.64,2.878276384847884
insert_jc_fix_3,32,0.65,2.852647259561096
insert_jc_fix_3,32,0.66,2.4914856558991256
insert_jc_fix_3,32,0.67,2.5637602652594538
insert_jc_fix_3,32,0.68,2.564469191429202
insert_jc_fix_3,32,0.6900000000000001,2.5626238675187074
insert_jc_fix_3,32,0.7000000000000001,2.634365702743017
insert_jc_fix_3,32,0.71,2.854942305127894
insert_jc_fix_3,32,0.72,2.9296832938988624
insert_jc_fix_3,32,0.73,2.9995647602745406
insert_jc_fix_3,32,0.74,3.086096248130382
insert_jc_fix_3,32,0.75,3.3181449651330293
insert_jc_fix_3,32,0.76,3.5051076556161394
insert_jc_fix_3,32,0.77,3.6373706044303704
insert_jc_fix_3,32,0.78,3.6872868715338454
insert_jc_fix_3,32,0.79,3.686627903457607
insert_jc_fix_3,32,0.8,3.683758500977492
insert_jc_fix_3,32,0.81,3.683663357877982
insert_jc_fix_3,32,0.8200000000000001,3.6830533884491117
insert_jc_fix_3,32,0.8300000000000001,3.6832864582599667
insert_jc_fix_3,32,0.84,3.6824615174782656
insert_jc_fix_3,32,0.85,3.681735314979297
insert_jc_fix_3,32,0.86,3.682986111887974
insert_jc_fix_3,32,0.87,3.683246561468377
insert_jc_fix_3,32,0.88,3.683424394497877
insert_jc_fix_3,32,0.89,3.683869920349104
insert_jc_fix_3,32,0.9,3.683979767553229
insert_jc_fix_3,32,0.91,3.683556680097517
insert_jc_fix_3,32,0.92,3.668283794045428
insert_jc_fix_3,32,0.93,3.6576685151951853
insert_jc_fix_3,32,0.9400000000000001,3.652787944519589
insert_jc_fix_3,32,0.9500000000000001,3.6510031648888024
insert_jc_fix_3,32,0.96,3.6869009305692773
insert_jc_fix_3,32,0.97,3.6852890240205616
insert_jc_fix_3,32,0.98,3.66371485972111
insert_jc_fix_3,32,0.99,3.6498844192414843
insert_jc_fix_3,32,1.0,3.585192101903221
insert_jc_fix_3,33,0.0,1.4404372496702718
insert_jc_fix_3,33,0.01,1.483662290497833
insert_jc_fix_3,33,0.02,1.4897088449191604
insert_jc_fix_3,33,0.03,1.6113884259257938
insert_jc_fix_3,33,0.04,1.6554047080350172
insert_jc_fix_3,33,0.05,1.6721986321338422
insert_jc_fix_3,33,0.06,1.674440180964706
insert_jc_fix_3,33,0.07,1.6892037991398747
insert_jc_fix_3,33,0.08,1.7016598725291319
insert_jc_fix_3,33,0.09,1.6900072629502758
insert_jc_fix_3,33,0.1,1.699744890344984
insert_jc_fix_3,33,0.11,1.8194087629449713
insert_jc_fix_3,33,0.12,1.7557110733334218
insert_jc_fix_3,33,0.13,1.7846405359971136
insert_jc_fix_3,33,0.14,1.414129768328775
insert_jc_fix_3,33,0.15,0.25301185857011543
insert_jc_fix_3,33,0.16,1.2576416769985814
insert_jc_fix_3,33,0.17,2.729863407089853
insert_jc_fix_3,33,0.18,3.925001230295026
insert_jc_fix_3,33,0.19,4.639724577349624
insert_jc_fix_3,33,0.2,5.413375179762039
insert_jc_fix_3,33,0.21,5.780742600822922
insert_jc_fix_3,33,0.22,6.630295415787623
insert_jc_fix_3,33,0.23,7.559371008308641
insert_jc_fix_3,33,0.24,7.9305685941684185
insert_jc_fix_3,33,0.25,8.163809971641879
insert_jc_fix_3,33,0.26,7.487109368502671
insert_jc_fix_3,33,0.27,5.910523111413124
insert_jc_fix_3,33,0.28,4.886268073747552
insert_jc_fix_3,33,0.29,3.5148861684906008
insert_jc_fix_3,33,0.3,2.8211625046553905
insert_jc_fix_3,33,0.31,1.6346328139944062
insert_jc_fix_3,33,0.32,0.6943892157641245
insert_jc_fix_3,33,0.33,0.6710430777199735
insert_jc_fix_3,33,0.34,1.164185681144552
insert_jc_fix_3,33,0.35000000000000003,1.5295552360473936
insert_jc_fix_3,33,0.36,1.5759391615419105
insert_jc_fix_3,33,0.37,1.9314490926923298
insert_jc_fix_3,33,0.38,2.2826180906959586
insert_jc_fix_3,33,0.39,2.62356134718364
insert_jc_fix_3,33,0.4,2.658105281415832
insert_jc_fix_3,33,0.41000000000000003,2.663587302791374
insert_jc_fix_3,33,0.42,2.71126442078033
insert_jc_fix_3,33,0.43,2.743973230096332
insert_jc_fix_3,33,0.44,2.749646919771594
insert_jc_fix_3,33,0.45,2.7526824013024784
insert_jc_fix_3,33,0.46,2.754972352070031
insert_jc_fix_3,33,0.47000000000000003,2.7572141814576225
insert_jc_fix_3,33,0.48,2.777999250917028
insert_jc_fix_3,33,0.49,2.87223076953931
insert_jc_fix_3,33,0.5,2.933383163865181
insert_jc_fix_3,33,0.51,3.280080790667759
insert_jc_fix_3,33,0.52,3.6559364741117806
insert_jc_fix_3,33,0.53,3.762989790029912
insert_jc_fix_3,33,0.54,3.81168816113124
insert_jc_fix_3,33,0.55,3.95339780826698
insert_jc_fix_3,33,0.56,4.053872326918239
insert_jc_fix_3,33,0.5700000000000001,4.089642066018523
insert_jc_fix_3,33,0.58,4.110827984429538
insert_jc_fix_3,33,0.59,4.145644279766508
insert_jc_fix_3,33,0.6,4.2497829574925055
insert_jc_fix_3,33,0.61,4.4550570672888945
insert_jc_fix_3,33,0.62,4.455940902084419
insert_jc_fix_3,33,0.63,4.647574899553279
insert_jc_fix_3,33,0.64,4.539549804892845
insert_jc_fix_3,33,0.65,4.017791992479072
insert_jc_fix_3,33,0.66,3.3879542575480572
insert_jc_fix_3,33,0.67,3.347877482013077
insert_jc_fix_3,33,0.68,3.320328523002798
insert_jc_fix_3,33,0.6900000000000001,3.314226005842099
insert_jc_fix_3,33,0.7000000000000001,3.3131587993241953
insert_jc_fix_3,33,0.71,3.323307378428054
insert_jc_fix_3,33,0.72,3.3304201598064345
insert_jc_fix_3,33,0.73,3.2400789262208423
insert_jc_fix_3,33,0.74,2.775045573605087
insert_jc_fix_3,33,0.75,2.217773551229336
insert_jc_fix_3,33,0.76,2.135778807135725
insert_jc_fix_3,33,0.77,2.132372292394443
insert_jc_fix_3,33,0.78,2.1396029751991157
insert_jc_fix_3,33,0.79,2.1160890172192124
insert_jc_fix_3,33,0.8,2.0691662391843617
insert_jc_fix_3,33,0.81,2.049526527328846
insert_jc_fix_3,33,0.8200000000000001,2.0049114614883075
insert_jc_fix_3,33,0.8300000000000001,2.0106440714604386
insert_jc_fix_3,33,0.84,2.116766082406023
insert_jc_fix_3,33,0.85,2.126263262248349
insert_jc_fix_3,33,0.86,2.2697642398180315
insert_jc_fix_3,33,0.87,2.3932803371620213
insert_jc_fix_3,33,0.88,2.408917304323919
insert_jc_fix_3,33,0.89,2.3918332959138158
insert_jc_fix_3,33,0.9,2.3907928363993185
insert_jc_fix_3,33,0.91,2.387689972378162
insert_jc_fix_3,33,0.92,2.3862768334677438
insert_jc_fix_3,33,0.93,2.385110505807278
insert_jc_fix_3,33,0.9400000000000001,2.3843011270055237
insert_jc_fix_3,33,0.9500000000000001,2.383420275738721
insert_jc_fix_3,33,0.96,2.384197595155305
insert_jc_fix_3,33,0.97,2.3624327205234392
insert_jc_fix_3,33,0.98,2.3182783546627377
insert_jc_fix_3,33,0.99,2.313295149839622
insert_jc_fix_3,33,1.0,2.3085733343499193
insert_jc_fix_3,34,0.0,1.3968989930346487
insert_jc_fix_3,34,0.01,1.420851059338858
insert_jc_fix_3,34,0.02,1.4264868987255952
insert_jc_fix_3,34,0.03,1.4274867205393993
insert_jc_fix_3,34,0.04,1.427407264539905
insert_jc_fix_3,34,0.05,1.4271760951927543
insert_jc_fix_3,34,0.06,1.434007125685784
insert_jc_fix_3,34,0.07,1.470117426792816
insert_jc_fix_3,34,0.08,1.2831574198913005
insert_jc_fix_3,34,0.09,0.7398326925201858
insert_jc_fix_3,34,0.1,0.5090007050700467
insert_jc_fix_3,34,0.11,0.2937891085196351
insert_jc_fix_3,34,0.12,1.2228436533163682
insert_jc_fix_3,34,0.13,2.2965626219309105
insert_jc_fix_3,34,0.14,2.882419164829766
insert_jc_fix_3,34,0.15,3.779606627614719
insert_jc_fix_3,34,0.16,4.062398752389708
insert_jc_fix_3,34,0.17,4.390953216769605
insert_jc_fix_3,34,0.18,4.715758422689543
insert_jc_fix_3,34,0.19,5.384119704077242
insert_jc_fix_3,34,0.2,5.857925814812229
insert_jc_fix_3,34,0.21,6.120905373209407
insert_jc_fix_3,34,0.22,6.191245262019337
insert_jc_fix_3,34,0.23,5.534747211743617
insert_jc_fix_3,34,0.24,4.907236684903848
insert_jc_fix_3,34,0.25,5.223051574841303
insert_jc_fix_3,34,0.26,5.9618540584627695
insert_jc_fix_3,34,0.27,6.460363784090545
insert_jc_fix_3,34,0.28,6.550912086573628
insert_jc_fix_3,34,0.29,6.736878413112937
insert_jc_fix_3,34,0.3,6.871710976671615
insert_jc_fix_3,34,0.31,6.546094219563673
insert_jc_fix_3,34,0.32,6.255480446529804
insert_jc_fix_3,34,0.33,5.98006942594633
insert_jc_fix_3,34,0.34,5.601456413114242
insert_jc_fix_3,34,0.35000000000000003,5.317256777335559
insert_jc_fix_3,34,0.36,5.3001097574534155
insert_jc_fix_3,34,0.37,5.157569709428939
insert_jc_fix_3,34,0.38,4.953054805632978
insert_jc_fix_3,34,0.39,4.411192266289027
insert_jc_fix_3,34,0.4,4.25603047454101
insert_jc_fix_3,34,0.41000000000000003,4.073844114867519
insert_jc_fix_3,34,0.42,4.002726237300698
insert_jc_fix_3,34,0.43,4.013368126110073
insert_jc_fix_3,34,0.44,4.036786261970359
insert_jc_fix_3,34,0.45,4.0930184806009
insert_jc_fix_3,34,0.46,4.135661189336543
insert_jc_fix_3,34,0.47000000000000003,3.9276945355352333
insert_jc_fix_3,34,0.48,3.8667735749940055
insert_jc_fix_3,34,0.49,3.7807821541688464
insert_jc_fix_3,34,0.5,3.6561833246166198
insert_jc_fix_3,34,0.51,3.5755345545826827
insert_jc_fix_3,34,0.52,3.4683601098699426
insert_jc_fix_3,34,0.53,3.325407411607366
insert_jc_fix_3,34,0.54,3.2685079514746898
insert_jc_fix_3,34,0.55,3.2518804948339257
insert_jc_fix_3,34,0.56,3.2503094346866392
insert_jc_fix_3,34,0.5700000000000001,3.246328611217156
insert_jc_fix_3,34,0.58,3.2455111644940686
insert_jc_fix_3,34,0.59,3.2515457439817204
insert_jc_fix_3,34,0.6,3.271011579564598
insert_jc_fix_3,34,0.61,3.3099252567560837
insert_jc_fix_3,34,0.62,3.3209510045897357
insert_jc_fix_3,34,0.63,3.3373024381708403
insert_jc_fix_3,34,0.64,3.3486323085697283
insert_jc_fix_3,34,0.65,3.3508541330465564
insert_jc_fix_3,34,0.66,3.32830353924425
insert_jc_fix_3,34,0.67,3.319303903934827
insert_jc_fix_3,34,0.68,3.3345543920204945
insert_jc_fix_3,34,0.6900000000000001,3.3865710505028894
insert_jc_fix_3,34,0.7000000000000001,3.470745733651703
insert_jc_fix_3,34,0.71,3.535751638449698
insert_jc_fix_3,34,0.72,3.559059440503396
insert_jc_fix_3,34,0.73,3.561222061541846
insert_jc_fix_3,34,0.74,3.5642570880267805
insert_jc_fix_3,34,0.75,3.5659516040052566
insert_jc_fix_3,34,0.76,3.5648508170726703
insert_jc_fix_3,34,0.77,3.564867409149603
insert_jc_fix_3,34,0.78,3.5644191583066456
insert_jc_fix_3,34,0.79,3.5650308872520617
insert_jc_fix_3,34,0.8,3.5655066514937084
insert_jc_fix_3,34,0.81,3.5656483185187473
insert_jc_fix_3,34,0.8200000000000001,3.566761956413418
insert_jc_fix_3,34,0.8300000000000001,3.5676250392150957
insert_jc_fix_3,34,0.84,3.5677543020960005
insert_jc_fix_3,34,0.85,3.5678358500835112
insert_jc_fix_3,34,0.86,3.5684119174858706
insert_jc_fix_3,34,0.87,3.5709750792085053
insert_jc_fix_3,34,0.88,3.5723917885512497
insert_jc_fix_3,34,0.89,3.573167771251789
insert_jc_fix_3,34,0.9,3.5735096257521444
insert_jc_fix_3,34,0.91,3.5734785222986476
insert_jc_fix_3,34,0.92,3.5733842849958832
insert_jc_fix_3,34,0.93,3.5732558206307976
insert_jc_fix_3,34,0.9400000000000001,3.573235452998138
insert_jc_fix_3,34,0.9500000000000001,3.5731416870442447
insert_jc_fix_3,34,0.96,3.5789056550937026
insert_jc_fix_3,34,0.97,3.5956889298179457
insert_jc_fix_3,34,0.98,3.5660225689317033
insert_jc_fix_3,34,0.99,3.5609567710763868
insert_jc_fix_3,34,1.0,3.529148226466298
insert_jc_fix_3,35,0.0,2.617296998307099
insert_jc_fix_3,35,0.01,2.643415623382407
insert_jc_fix_3,35,0.02,2.639634411056335
insert_jc_fix_3,35,0.03,2.6379006809964296
insert_jc_fix_3,35,0.04,2.6354617176283495
insert_jc_fix_3,35,0.05,2.632695222396433
insert_jc_fix_3,35,0.06,2.6289607967869535
insert_jc_fix_3,35,0.07,2.6290221584293323
insert_jc_fix_3,35,0.08,2.614112516960987
insert_jc_fix_3,35,0.09,2.564439964959866
insert_jc_fix_3,35,0.1,2.0910102529691663
insert_jc_fix_3,35,0.11,1.4712140965886915
insert_jc_fix_3,35,0.12,0.8210330999729456
insert_jc_fix_3,35,0.13,0.6471110167991585
insert_jc_fix_3,35,0.14,0.4104675767047995
insert_jc_fix_3,35,0.15,0.1166414914624868
insert_jc_fix_3,35,0.16,0.6232424624453018
insert_jc_fix_3,35,0.17,1.0433232860758226
insert_jc_fix_3,35,0.18,1.4231515470134093
insert_jc_fix_3,35,0.19,2.2439696847875896
insert_jc_fix_3,35,0.2,2.958002548141934
insert_jc_fix_3,35,0.21,3.554190742129093
insert_jc_fix_3,35,0.22,3.4389752077880273
insert_jc_fix_3,35,0.23,3.9389479197501016
insert_jc_fix_3,35,0.24,3.778455600301183
insert_jc_fix_3,35,0.25,3.5158616575420005
insert_jc_fix_3,35,0.26,3.540412860642127
insert_jc_fix_3,35,0.27,3.41226127899256
insert_jc_fix_3,35,0.28,3.1681238155174998
insert_jc_fix_3,35,0.29,3.452952327017717
insert_jc_fix_3,35,0.3,4.025445251362295
insert_jc_fix_3,35,0.31,4.959648454191504
insert_jc_fix_3,35,0.32,5.56477569928578
insert_jc_fix_3,35,0.33,5.757270113246232
insert_jc_fix_3,35,0.34,5.735135305131758
insert_jc_fix_3,35,0.35000000000000003,5.6253228122252885
insert_jc_fix_3,35,0.36,5.44446800451802
insert_jc_fix_3,35,0.37,5.131865085935477
insert_jc_fix_3,35,0.38,4.9354061816041055
insert_jc_fix_3,35,0.39,5.180397936978933
insert_jc_fix_3,35,0.4,5.167270479822492
insert_jc_fix_3,35,0.41000000000000003,5.017179388832901
insert_jc_fix_3,35,0.42,4.71543272752416
insert_jc_fix_3,35,0.43,4.570244660522966
insert_jc_fix_3,35,0.44,4.595414797178582
insert_jc_fix_3,35,0.45,4.488659070728117
insert_jc_fix_3,35,0.46,4.478300088654192
insert_jc_fix_3,35,0.47000000000000003,4.355525339914668
insert_jc_fix_3,35,0.48,4.039512993240763
insert_jc_fix_3,35,0.49,3.833667251624387
insert_jc_fix_3,35,0.5,3.529381569902584
insert_jc_fix_3,35,0.51,3.482713724113531
insert_jc_fix_3,35,0.52,3.250640426298126
insert_jc_fix_3,35,0.53,3.1787915430730105
insert_jc_fix_3,35,0.54,3.0978555958567324
insert_jc_fix_3,35,0.55,2.9952360007576098
insert_jc_fix_3,35,0.56,2.990796765471686
insert_jc_fix_3,35,0.5700000000000001,2.7890076438668423
insert_jc_fix_3,35,0.58,2.4252759862567133
insert_jc_fix_3,35,0.59,2.4133179594319896
insert_jc_fix_3,35,0.6,2.3564709235530654
insert_jc_fix_3,35,0.61,2.028619052612438
insert_jc_fix_3,35,0.62,1.327512204917176
insert_jc_fix_3,35,0.63,1.3442364077269853
insert_jc_fix_3,35,0.64,1.4140445916086077
insert_jc_fix_3,35,0.65,0.8248796777426024
insert_jc_fix_3,35,0.66,0.6434614311606338
insert_jc_fix_3,35,0.67,0.5802699457338636
insert_jc_fix_3,35,0.68,0.5148812599279506
insert_jc_fix_3,35,0.6900000000000001,0.5081383921864882
insert_jc_fix_3,35,0.7000000000000001,0.5113130863731686
insert_jc_fix_3,35,0.71,0.6009485161045856
insert_jc_fix_3,35,0.72,0.7153765413157701
insert_jc_fix_3,35,0.73,0.7617733941526776
insert_jc_fix_3,35,0.74,0.7863003742210349
insert_jc_fix_3,35,0.75,0.7971175142911863
insert_jc_fix_3,35,0.76,0.8132570677189608
insert_jc_fix_3,35,0.77,0.8287199367904975
insert_jc_fix_3,35,0.78,0.8351627027182371
insert_jc_fix_3,35,0.79,0.847586335990515
insert_jc_fix_3,35,0.8,0.8583161194650081
insert_jc_fix_3,35,0.81,0.8630454547850963
insert_jc_fix_3,35,0.8200000000000001,0.8635898780987892
insert_jc_fix_3,35,0.8300000000000001,0.8641875192561125
insert_jc_fix_3,35,0.84,0.8657503938528546
insert_jc_fix_3,35,0.85,0.8662942053800495
insert_jc_fix_3,35,0.86,0.8666712922836253
insert_jc_fix_3,35,0.87,0.8700677147792296
insert_jc_fix_3,35,0.88,0.8719723186130326
insert_jc_fix_3,35,0.89,0.8789781927316883
insert_jc_fix_3,35,0.9,0.8799462176059268
